uniq_id,category,sub_cat1,sub_cat2,sub_cat3,sub_cat4
8482f4d69ab1a902f204aa5843b24e68,Characters & Brands,Hasbro,NA,NA,NA
8efa4d6b9110288d07722f96267d0228,Characters & Brands,Disney,Toys,NA,NA
c414aef8ffbbdf7349142640fbbf6329,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
3db800b0f01dff71f67eb7a04602952c,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
9eb646e304e0359178f67a4b94b3dbc3,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
6e980fba31490f5a63b1465fdc078cca,Characters & Brands,Hasbro,NA,NA,NA
ea11d0e957e7fe1ee97b319d4d69af4d,Characters & Brands,Hasbro,NA,NA,NA
c8e8d9f7943cc4fc13967a7def38abdd,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
7635ecb7001a3ac895e7a48589c7987a,Characters & Brands,Star Wars,Toys,NA,NA
6299bf0c218e7c5a3a7a85faf29aa00c,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
2a8e60cec93873d50db5c834b6cc5c66,Hobbies,Model Building Kits,Tanks,NA,NA
e381826331241b228a116cfb5bb0ff3c,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
6449002556dd30e885478f9f6f48f192,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
3cd4507bc188277d64605c72f5260184,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
76f499836f275711886fffa06289376e,Characters & Brands,Star Wars,Toys,NA,NA
1567e31fe2b6965db515823ef78c662a,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
018119d64faae22d65ed7c1d01d57666,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
0fc2b6233507c8c23cc7064af4e0a84a,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
e46faba5454d27957334cff82cd9676a,Characters & Brands,Hasbro,NA,NA,NA
64f5f466a014fa16b8b245df973d6065,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
62d3242d84bcc88a8dd7eb3dd657996c,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
81dd0b8cde7274fd86bd726df25d9245,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
f18bb90cb119aaf380698122b4b22484,Characters & Brands,Hasbro,NA,NA,NA
a453512db9ca5bca91d8895a2d8094de,Characters & Brands,Star Wars,Toys,NA,NA
13275ea54e077c2d2793250a6c5d9f03,Characters & Brands,Star Wars,Toys,NA,NA
c768c2aaba5e018fb6f27681463d8c73,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
fe7df051bbc18dcfb1316632bfa62cb0,Characters & Brands,Hasbro,NA,NA,NA
58f3677a68a51c1c444094ca04c9dfdc,Characters & Brands,Harry Potter,Toys,NA,NA
491178678b03cad8f2ca8b4385d83810,Hobbies,Collectible Figures & Memorabilia,Collectible Figures & Accessories,NA,NA
d54c36e232987103f800665f59689ac3,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
085ebfbbbf40dd4ed3cb223e021c2768,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
03eb9df406a8d634993b917fd11acb66,Characters & Brands,Star Wars,Toys,NA,NA
bee2245388326b6134f8c597aaf52405,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
2c4364694cd05bddfa41491b61e4e3a3,Characters & Brands,Hasbro,NA,NA,NA
e84c3c0a62255d0add4ab6efa9012116,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
7bc05d1e91c9373570c8c2758455384b,Characters & Brands,Star Wars,Toys,NA,NA
1af82bb6e5d6c8171055f62810909e28,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
aa31f0aa846e927c5cf8c63c25c35c5a,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
aafbe45703cf4526fa1023b528c6085e,Characters & Brands,Star Wars,Toys,NA,NA
4f79b488c3f01f4d197d640dffc4dd16,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
c2a68822419adc10045d5d2fcd282871,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
603b214fd4ecd2fc1f334bd40f184e8f,Characters & Brands,Star Wars,Toys,NA,NA
af36193afca4381de30b27d842d02436,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
f2c27167ff2212c1399bdca9e11647ac,Characters & Brands,Star Wars,Toys,NA,NA
a0ec0b6c24dfa94406e140676548395f,Characters & Brands,Hasbro,NA,NA,NA
667e2e1657406d946a6a141fc4ae90f3,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
15e8b7e3ff80945ef70d1f4a803db4ec,Characters & Brands,Star Wars,Toys,NA,NA
49f05b13439d4cdc5c5a42dd70aa6679,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
b353f84efcad079812df307936976a4f,Games,Board Games,NA,NA,NA
d2f2caf391ecaa10b059a6ac678d94a6,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
8ccc6f752651e2932036fb273bd71a76,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
630b3df2ef1d9e7e1ab144c1c02db6fa,Characters & Brands,Hasbro,NA,NA,NA
65f43110924fedcf0456b50386da3a75,Characters & Brands,Hasbro,NA,NA,NA
3f2b6b513bf2af8a57cb4b226bf6e5c6,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
f29dfd61772c2f4a8afeecd98d356f22,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
7333bbe274552b9b74118b6086aeac35,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
7e9bb964783e515fe2afca5b928b8e8a,Characters & Brands,Hasbro,NA,NA,NA
02e116e0a17a529ae7aab1b995feff57,Characters & Brands,Star Wars,Toys,NA,NA
826237cc3efe60e7a1b78098c0ce8224,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
331aaf463637370524231a7b130f079e,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
517756826f891079e0219a5a0ae2cf41,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
dfe6fecf49254aab133b6f1aff0a1a25,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
3a8fe5af11a743281699307a9252f24c,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
5b872c27965d80a4d958bc266f188728,Characters & Brands,Star Wars,Toys,NA,NA
cb05a6bc7aecfa60514c2dfe46993891,Characters & Brands,Star Wars,Toys,NA,NA
b3c9d1c570f1bb91a0664d0578cae11e,Characters & Brands,Star Wars,Toys,NA,NA
946822e09c8df574995e467e87ff5594,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
48b24200cb444f020bf10926a37ed347,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
12dcad7a5e03ebbe62fe78d87590925f,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
75f400b35a9613a0430a6b1e994e4107,Characters & Brands,Hasbro,NA,NA,NA
90b3218335ca70e3a56c8fb759a3c5a4,Characters & Brands,Hasbro,NA,NA,NA
f1aba6b0311cc373082a151e16df0f26,Characters & Brands,Hasbro,NA,NA,NA
7b18a146a24c6c1fff358302725330db,Characters & Brands,Hasbro,NA,NA,NA
a4a34702690555b33e44c7fa3b5681e6,Characters & Brands,Star Wars,Toys,NA,NA
7eb06fbfb45dfc998ef9c6a05eef8008,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
3dccc13f7d25813e074d411e0dd834c3,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
7f5f45086abda984bd646858aeb515dc,Characters & Brands,Star Wars,Toys,NA,NA
adf566a3c15d33df796a1d142fa947ed,Characters & Brands,Star Wars,Toys,NA,NA
3c1c6afb2551f1534d80c760e26127c6,Characters & Brands,Star Wars,Toys,NA,NA
82d00a0aea453c97906b2285d0fbf8c1,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
b5e037f2d3b1b79542c9a9d2b07557df,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
fa09078bf199082185d9e8e457e05564,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
02c273f1769bcff369c4427f4157b23f,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
595b38ec87be1a5b0200a6fa06f68330,Characters & Brands,Hasbro,NA,NA,NA
56da3d674e31adbe3e904a9ea7fbc3b2,Hobbies,Trading Cards & Accessories,Single Cards,NA,NA
d961da80de57c9dffdc10e85781921a0,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
4b869868872d3197bc7137a8b6c1c89e,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
8d142987d3c8a1859596df30c32e3932,Characters & Brands,Star Wars,Toys,NA,NA
ea98e0efd53edae9467eee4dd113a623,Characters & Brands,Hasbro,NA,NA,NA
1783052ed5b58ea1813cae78ac43ec1d,Characters & Brands,Star Wars,Toys,NA,NA
6ebbacb81d49abba17467137bbb4f0a0,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
291dba20ee9b038f63ff04ec0b940968,Characters & Brands,Star Wars,Toys,NA,NA
0a2f23a77e2e59ac8899f8156a398c80,Characters & Brands,Disney,Toys,NA,NA
7de5957e2de1f926d0569abe6d24463b,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
d99f18b2e1620d73f2914b1fb29ec729,Characters & Brands,Star Wars,Toys,NA,NA
1202d7300588d173d2e2264f71cae7de,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
caaaf15d63eb96a7682ccb5887cad19c,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
f689671f877ef1d5130764ad57444503,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
4c5584f6982194d31babe77b975b4183,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
1d45433b573bcfc4caa418bb7330901d,Characters & Brands,Star Wars,Toys,NA,NA
cfd136a36be64d3db6813c5ece9d7b48,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
e710250073993ad8a96a7d4cfd9e7336,Characters & Brands,Disney,Toys,NA,NA
3ae6a07bd3136ac3d6fd6f83761c1a8c,Characters & Brands,Disney,Toys,NA,NA
c840423f5a373f55ff752d9e0d41ae21,Characters & Brands,Star Wars,Toys,NA,NA
ec127b129e6b6cec2974964b570eaeca,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
575f2ebd82cf113d0093d2dbe4a617f4,Characters & Brands,Star Wars,Toys,NA,NA
4b0686c5f9e63f8be3f0c8d4b389503a,Characters & Brands,Harry Potter,Toys,NA,NA
5069069c8f75ecbb9381e0f537ed18de,Characters & Brands,Star Wars,Toys,NA,NA
c20857df8b3f509df4553adf9b79e6dd,Figures & Playsets,Science Fiction & Fantasy,NA,NA,NA
566816204d5c34f6b8ff7db7d27518d3,Office Supplies,Desk Accessories & Storage Products,Desk Supplies Organisers & Dispensers,Desk Supplies Organisers,NA
268db45cef5cce60f27537a554289248,Characters & Brands,Disney,Toys,NA,NA
25cd5b4adce9e5bfb23f9d343ee3f6a5,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
5a97ddefcd3ba7023ca85605db439eda,Arts & Crafts,Children's Craft Kits,NA,NA,NA
4f3a2163aafbbe7b36c85c730835a87a,Arts & Crafts,Colouring Pencils,NA,NA,NA
a8431207f885b9d5ebf97be56a0a80b7,Arts & Crafts,Children's Craft Kits,NA,NA,NA
fdd48d7a07196f225e89fff64256331d,Arts & Crafts,Drawing & Painting Supplies,Paints,Poster Paints,NA
b15c26f8afdf197de8e31a2d0e95ba42,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
d767bc8db911702708827f170910166c,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
7f0eb4ff4c592c915054db21afecc982,Characters & Brands,Crayola,NA,NA,NA
ba4193daaef4f7e019e36b701160fa8d,Characters & Brands,Disney,Toys,NA,NA
1cb1bed8b35791bdd0dbfa8e46ccf461,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
ecf8249ad6894ad26dfa0728a7147d83,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
093b9505698bbb02e16e3c52d8842597,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
8f80f941c8ac3b297bf4864fc2854bd8,Characters & Brands,Crayola,NA,NA,NA
7a05c25ac8ef7aa552eb26061e578287,Arts & Crafts,Colouring Pencils,NA,NA,NA
290737e43f8da40d02230116cec3d42b,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
f5fcb5c8231019ad7b0958727e4bc058,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
6cbbb51aa055373c5b27f3c8f892825c,Characters & Brands,Disney,Toys,NA,NA
8e2d8d86b37366cac591c679c2edc478,Characters & Brands,Crayola,NA,NA,NA
c418ff59595e80d40339042fe6994413,Arts & Crafts,Colouring Pencils,NA,NA,NA
05c7e8b97d1301139e2901c17f74f325,Characters & Brands,Crayola,NA,NA,NA
82de3cc456c053dbca6135081bd090ce,Characters & Brands,Crayola,NA,NA,NA
b7f237b1e43fb5096fea69d54cfd1325,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
63c085a532ca4d5538966fd484a0643d,"Pens, Pencils & Writing Supplies",Markers & Highlighters,Permanent Markers & Marker Pens,NA,NA
d59cbd46c53694bf0bf948aacc36bccc,Arts & Crafts,Children's Craft Kits,NA,NA,NA
70b2ded02f4379adbffd2428b3853638,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
b86efabd8f3e5d988b4956484dfcea84,Characters & Brands,Crayola,NA,NA,NA
8e5869f925757e5e0935782a7bc8c379,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
3800789be4ac34f399d92b822b20001b,Characters & Brands,Crayola,NA,NA,NA
72fe1cb77bde99a99a8ecb9cc9995d05,"Pens, Pencils & Writing Supplies",Erasers & Correction Supplies,Erasers,NA,NA
06815d4e8071c893d30987d2dbc08eba,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
336a87d9146967c0cef5c58dc29314cc,Characters & Brands,VTech,NA,NA,NA
72d09a1251aa6351eebe9c3f78d01aea,Characters & Brands,Crayola,NA,NA,NA
6a27a35ad38345c6657f3c6db4bf8478,Arts & Crafts,Children's Craft Kits,NA,NA,NA
7b72f597db5d74d35c4f91ef69708cf1,Arts & Crafts,Colouring Pencils,NA,NA,NA
f8eece702ca3fbc0c8e4767942b080d8,Arts & Crafts,Colouring Pencils,NA,NA,NA
79db5eb409ef44b5aaeff2c6c6d847dc,Characters & Brands,Crayola,NA,NA,NA
7f2fa6db542e0228a29a3b09889160e4,Characters & Brands,Crayola,NA,NA,NA
9e3a5cc2e8c04e47cac99be2f1e18ee2,Arts & Crafts,Colouring Pencils,NA,NA,NA
e6380653578390df6c86d1d52302a31e,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
f505611d18b0ae98258896ae1b0f14c8,Characters & Brands,Crayola,NA,NA,NA
4ce4981df958e12c55718fa7ebfc3308,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
93145ee69c5bc14590884f5c4f9eaf30,Characters & Brands,Crayola,NA,NA,NA
1ab8606b440e836095e7b6802d5843c5,Characters & Brands,Crayola,NA,NA,NA
2d1f21a0e8f2a8931a50b04edf23e499,Arts & Crafts,Children's Craft Kits,NA,NA,NA
6218107f4a79a252be1f7067c0041385,Characters & Brands,Crayola,NA,NA,NA
7863666944adce39905d8cf90f223692,Characters & Brands,Disney,Toys,NA,NA
2acbf38ea916e58a48d850b17909f5b8,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
1a9a373297ea2c9fcf86d9feac26e609,Characters & Brands,Disney,Toys,NA,NA
a77e062a2c237626d70b2ec47385fb0e,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
c5580b0084568e2baadbeec9d86710c8,Arts & Crafts,Colouring Pencils,NA,NA,NA
48f594d970331456147391a07f59b487,Arts & Crafts,Paper & Stickers,NA,NA,NA
11b98387d30c27249fa90f58bb6672bf,Arts & Crafts,Colouring Pencils,NA,NA,NA
17c64a457773f6daf09f3e6ac751684a,Arts & Crafts,Colouring Pencils,NA,NA,NA
45e7673dfa97e1be9ec061ea7bf31fa2,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
f026007478688a9de8d0d86b592d1a8a,Characters & Brands,Disney,Toys,NA,NA
0d5d6e491876bd921e4cf810c8914685,Arts & Crafts,Colouring Pencils,NA,NA,NA
229fa0065daf172bcfda2f15807baec4,Arts & Crafts,Colouring Pencils,NA,NA,NA
f8ebf5c50d5f2ca72ce399d496359472,Characters & Brands,Crayola,NA,NA,NA
fa12f43bcd8473d212a38d2b0c2e967e,Arts & Crafts,Children's Craft Kits,NA,NA,NA
d32dc1086b5b16d14b4787b513c392a3,Arts & Crafts,Colouring Pencils,NA,NA,NA
dc139b177bf4dc6016c9bd25d0e33ace,Characters & Brands,Disney,Toys,NA,NA
628cb28959f2be96785a35e1ab9ea079,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
df432a5e1465cc022cd0d1cd44cb6e45,"Pens, Pencils & Writing Supplies",Pencils,Coloured Pencils,NA,NA
3152e1442ecefbfff7781fe7d80c191e,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
7bf2bc1a99805e3b6b31e3290c84242d,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
c4cfa0a1e6cd3a2467cc505588a1e2c4,Arts & Crafts,Colouring Pencils,NA,NA,NA
98bfa74a12d7043abe6e40f5504f4d03,Characters & Brands,Crayola,NA,NA,NA
c7b5a2ede73a5acd7453af08d657992a,Arts & Crafts,Children's Craft Kits,NA,NA,NA
9dbe38c9d87ab542b5b8503c0431bfc2,Arts & Crafts,Colouring Pencils,NA,NA,NA
6f0adda3f5a7b07adc1f7fb48a9f42b1,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
fcad0cd9b5663802f6b6948f61da4aaa,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
f7b7f015e1de5ed39860f564cafdfadc,Arts & Crafts,Painting By Numbers,NA,NA,NA
95197ad729031ef9674d2fa93313dbce,Arts & Crafts,Colouring Pencils,NA,NA,NA
9feb1a23cf079cde57039aeb96f9d11d,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
48a437c779b2706f36ea0d92d459e7fd,Arts & Crafts,Colouring Pencils,NA,NA,NA
c0370cee785133edbce434e6beb22abc,Characters & Brands,Crayola,NA,NA,NA
e8b2e6946b5fba8d8e06146be6a177dc,Characters & Brands,Ravensburger,NA,NA,NA
8875a9c6530a6a48782d6af9956822df,Characters & Brands,Crayola,NA,NA,NA
fec8447690775f58a6668853c584c250,Characters & Brands,Crayola,NA,NA,NA
7797cdc5b3d982fbe849214a4a40790f,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
e6948efa75018721377b6d51cedd4359,Arts & Crafts,Colouring Pencils,NA,NA,NA
232e4e8906252113e9603f576197ada6,Characters & Brands,Crayola,NA,NA,NA
cf7e1c316ae27871e71832d80b86be74,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
32808b82f6be6281cf7f5598540a6bb7,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
19cc41727ce5f0c3bb47999439ecd61a,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
9065272606d5996f63c9c167dbfc25b1,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
3d9519de032c781cb239fad8e0e620b2,"Pens, Pencils & Writing Supplies",Erasers & Correction Supplies,Erasers,NA,NA
6c28e73567454561bfb9a11f424dab76,Arts & Crafts,Colouring Pencils,NA,NA,NA
cef0dcc45ef62064adce748cd1030e6c,Characters & Brands,Crayola,NA,NA,NA
84a59f6b6cb4f5de4fb263f93a12c570,Arts & Crafts,Colouring Pencils,NA,NA,NA
e58ae4d5990cc362cc4c85ac50fc9577,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
1c0562461599da2df5b330044efe4a60,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
2a7d28c57a1777bc34b6ed64d69167ce,Arts & Crafts,Colouring Pencils,NA,NA,NA
eb8817365b2c444c076cb0800174bf94,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
4c4cf0b633e45633cc14d17f87bba71d,Office Supplies,Desk Accessories & Storage Products,Desk Supplies Organisers & Dispensers,Desk Supplies Organisers,NA
4146812048cadeaa09923c6437dd6c6b,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
3526f109efd0e66a81226195ba197281,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
2599cf2e6161ffc55b04d93a24b7e993,Arts & Crafts,Colouring Pencils,NA,NA,NA
a7330ccf0945bcd41b4324890726d3e8,Arts & Crafts,Colouring Pencils,NA,NA,NA
e4b85c4e5ced7736ac7a6257cc3ba585,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
f11c39031b359d1edbb3de449da753b6,Characters & Brands,Disney,Toys,NA,NA
5acab970a865d7d0db9478256e2e8be7,Characters & Brands,Crayola,NA,NA,NA
5643cc86c5676cd9a180f60ef46a9c93,"Pens, Pencils & Writing Supplies",Erasers & Correction Supplies,Correction Pens,NA,NA
067fced7e7fcafd52891fe0f48debc3c,Characters & Brands,Crayola,NA,NA,NA
2c681338d415e35d2c5c6140306b746a,Characters & Brands,Crayola,NA,NA,NA
6ca51cbd8b400bb3e945286370dfa886,"Pens, Pencils & Writing Supplies",Pens & Refills,Pen Refills,NA,NA
e5dae62623111a9639e84a0fb6521d90,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
9dee52f7a4037f9ff7dd1a84ab86aedc,Office Supplies,Desk Accessories & Storage Products,Desk Supplies Organisers & Dispensers,Desk Supplies Organisers,NA
6fbddaabd5046b2d005fc4138f86d550,Arts & Crafts,Children's Craft Kits,NA,NA,NA
135c5afd67642e4187f3168e17924e4b,Arts & Crafts,Children's Craft Kits,NA,NA,NA
b2d6a1a66a881886af43d3af6cd6786c,Characters & Brands,Disney,Toys,NA,NA
7feb532b40a7ca2f98643344f7e12327,Arts & Crafts,Colouring Pencils,NA,NA,NA
c3896b1e9d13cd89a0625e4dd51769cf,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
b2f4245a4fe7e31aeff6872acbf50cbd,Arts & Crafts,Colouring Pencils,NA,NA,NA
1869ad2c447b14d100035ef03cf0334e,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
2f70d06c1a0ee09aa1d99180c2b73516,Arts & Crafts,Colouring Pencils,NA,NA,NA
989cb666eadf33752e01cf48dd97f3b3,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
ce646c135f20dcd80089052c8c5c7432,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
52a120f0d6c8004733bcbe2030abdd56,Arts & Crafts,Colouring Pencils,NA,NA,NA
34c7046a407751c5267f761ffa96967c,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
9f5a32aea3bab8d7d7906888342e1006,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
07a98744e9124b370d6e9ea97312ac87,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
4d72b1a50c1684489717872fa351fc4c,Characters & Brands,Crayola,NA,NA,NA
6ee2de41284c9ac17f2ac66a5e501274,Arts & Crafts,Colouring Pencils,NA,NA,NA
afc8024e4724e32ca746bff6c37167ac,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
4ce47ff7c074e7e955d47c5db9029037,Office Supplies,Desk Accessories & Storage Products,Desk Supplies Organisers & Dispensers,Desk Supplies Organisers,NA
26b638e387a14fe352abb56c58011005,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
1c6f11c0b66d5ff47a4bf04045de5287,Arts & Crafts,Colouring Pencils,NA,NA,NA
3dc14d4807107fa6bd77390122a1c0a8,Arts & Crafts,Colouring Pencils,NA,NA,NA
5db28eb5ace456c793169cd7336e0532,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
c3ba049074f79ecd744ad820059ea00a,Arts & Crafts,Colouring Pencils,NA,NA,NA
3a81fd3d0f608cfd3715310339e4d986,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
771fbfe98d9c3559ac860cd15a12e33c,Characters & Brands,Crayola,NA,NA,NA
9db269de2ce6bc6cf279367535c7a7c9,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
e189eaf77ba6868f353ff21d539245e7,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
93cb6051336146249e896702bc153f9b,Arts & Crafts,Colouring Pencils,NA,NA,NA
aa18cc8e2625b90cea40555161764d8b,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
76786c38e338d9c44488978440ff6849,Characters & Brands,Disney,Toys,NA,NA
702454dcce5e0bc4d0b6bbec4aa6279c,Arts & Crafts,Colouring Pencils,NA,NA,NA
0d08ff0de34d646cb882dbee4c3c1867,Characters & Brands,Disney,Toys,NA,NA
be84963203cd20d5aff9bda50fd56247,Arts & Crafts,Colouring Pencils,NA,NA,NA
a60aa4a1dc537df0131b2537ab64cf84,Characters & Brands,Crayola,NA,NA,NA
c12ec4ea525ea247e6cc428eef74ac23,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
e5e0f7d33b562b89b5afc34f99843484,Characters & Brands,Crayola,NA,NA,NA
fec8bd4fc4c0f417e63ff265738370fb,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
7d42f074ef66ff0c8809da171e558056,Characters & Brands,Disney,Toys,NA,NA
d450ecadcf476a1c5e734149a11a09da,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
e513a8288911cc9c3c93d07132ad0bcd,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
0c0c8bfe1171bace10ca4812027e62b3,Characters & Brands,Disney,Toys,NA,NA
dd02423a6ad899823921125dd01d1e7a,Characters & Brands,Disney,Toys,NA,NA
f68593d775762f611024826c243e37c3,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
5c07c69ed22e1a133da93f5874e2b726,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
bd22c8c7c8d4dd723f046cbdb5fb032e,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
434ec94f2d7e5fb00881fe8699b82089,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
5f7c787aaa508c8b97e3e346fb08ec6a,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
4fa1f79a926c91f17aa68232ee5f4d51,Characters & Brands,Disney,Toys,NA,NA
5fefdebb3efd7eed07594cb7fb7be1c6,Arts & Crafts,Colouring Pencils,NA,NA,NA
6f9d503132720028ca596aed9d51eca9,Characters & Brands,Disney,Toys,NA,NA
1c5b86a92b3dc873e58ba151a0698573,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
51832ba6eadd80b80ee9dbf0fa267e0d,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
57bf2e407bb534d9118952aeb9598347,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
f73f046eceafa96a810fedf94ae7ce69,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
30a9c72338c30d153a08da0553415382,Arts & Crafts,Colouring Pencils,NA,NA,NA
d5cf5fabe28352b3cb42a6f995864071,Arts & Crafts,Children's Craft Kits,NA,NA,NA
fadc9dee499382a04042244fba8cc328,Arts & Crafts,Colouring Pencils,NA,NA,NA
e65404b90c814c8264d6da45fb07dc29,"Pens, Pencils & Writing Supplies",Markers & Highlighters,Art Markers,NA,NA
968abe190d7efc50b714329b0fd6eb3e,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
7ddc8ce2ecaf6d58324dc3e54fa287ed,Arts & Crafts,Colouring Pens & Markers,NA,NA,NA
4e1fc89ed1c806dfee4d2da2eee5269a,Characters & Brands,Disney,Toys,NA,NA
e8ee920e847257ea04efb5a8146b6780,Characters & Brands,Crayola,NA,NA,NA
